id,label,Spearman_allwords,Spearman_dependents,adjacent_post,adjacent_tag,nearest_dep,nearest_dep_tag,pmi_adjacent,pmi_neardep,root_verb
cf05.16.1,pre-adv,-0.130182686,-0.866025404,a,DT,It,PRP,-4.972718629,0.701568669,seemed
cf05.19.0,ref,0.115003826,1,the,DT,Burns,NNP,-4.972718629,-0.405923499,suggested
cf05.19.1,post-adj2,0.014491099,1,the,DT,Burns,NNP,-4.972718629,-0.405923499,suggested
cf05.24.0,ref,0.146385011,0,unable,JJ,unable,JJ,-1.503254446,-1.503254446,proved
cf05.24.1,pre-adv,0.116482475,1,unable,JJ,unable,JJ,-1.503254446,-1.503254446,proved
cf05.27.0,ref,0.629929833,1,to,TO,to,TO,0.903833231,0.903833231,had
cf05.27.1,post-adv,0.5,0,to,TO,to,TO,0.903833231,0.903833231,had
cf05.30.0,ref,0.025537696,0,inaugurated,VBN,inaugurated,VBN,0.506381559,0.506381559,had
cf05.30.1,post-adj2,0.025537696,0,inaugurated,VBN,inaugurated,VBN,0.506381559,0.506381559,had
cf05.36.0,ref,-0.235378655,0.948683298,n't,RB,n't,RB,0.508775923,0.508775923,did
cf05.36.1,post-adj2,-0.234264876,0.948683298,n't,RB,n't,RB,0.508775923,0.508775923,did
cf05.44.0,ref,0.347862621,0,to,TO,to,TO,0.903833231,0.903833231,seem
cf05.44.1,post-adj2,0.49280538,0,to,TO,to,TO,0.903833231,0.903833231,seem
cf05.46.0,ref,-0.041518681,1,down,RB,down,RB,0.508775923,0.508775923,looked
cf05.46.1,post-adj2,-0.420602286,-1,at,IN,at,IN,-2.88295062,-2.88295062,looked
cf05.47.0,ref,0.142901253,1,been,VBN,been,VBN,0.506381559,0.506381559,had
cf05.47.1,post-adj2,0.142901253,1,been,VBN,been,VBN,0.506381559,0.506381559,had
cf05.48.0,ref,0.7,1,simply,RB,simply,RB,0.508775923,0.508775923,had
cf05.48.1,pre-adv,0.300068901,1,simply,RB,simply,RB,0.508775923,0.508775923,had
cf05.50.0,ref,-0.123963781,1,to,TO,to,TO,0.903833231,0.903833231,seemed
cf05.50.1,pre-adv,0.623985755,1,to,TO,to,TO,0.903833231,0.903833231,seemed
cf05.53.0,ref,0.046669548,1,the,DT,Fogg,NNP,-4.972718629,-0.405923499,made
cf05.53.1,post-adj2,0.046669548,1,the,DT,Fogg,NNP,-4.972718629,-0.405923499,made
cf05.54.0,ref,-0.365962527,-1,the,DT,trip,NN,-4.972718629,0.301443272,saw
cf05.54.1,post-adj2,-0.658732549,-1,the,DT,trip,NN,-4.972718629,0.301443272,saw
cf05.56.0,ref,0.397579524,0,that,IN,that,IN,-2.88295062,-2.88295062,meant
cf05.56.1,pre-adv,0.232727416,0,that,IN,that,IN,-2.88295062,-2.88295062,meant
cf05.56.2,post-adj2,0.248799765,0,that,IN,that,IN,-2.88295062,-2.88295062,meant
cf05.57.0,ref,-0.561789518,0,into,IN,into,IN,-2.88295062,-2.88295062,settled
cf05.57.1,post-adj2,-0.212965961,0,despite,IN,despite,IN,-2.88295062,-2.88295062,settled
cf05.58.0,ref,0.169030851,-1,out,RB,out,RB,0.508775923,0.508775923,crawled
cf05.58.1,pre-adj2,0.169030851,-1,out,RB,out,RB,0.508775923,0.508775923,crawled
cf05.62.0,ref,-0.068774561,0,place,VB,place,VB,0.506381559,0.506381559,would
cf05.62.1,pre-adv,-0.07427271,1,place,VB,place,VB,0.506381559,0.506381559,would
cf05.63.0,ref,-0.124411816,1,also,RB,also,RB,0.508775923,0.508775923,could
cf05.63.1,dat-np-np,-0.038699639,1,also,RB,also,RB,0.508775923,0.508775923,could
cf05.66.0,ref,0.22530224,0,have,VB,have,VB,0.506381559,0.506381559,would
cf05.66.1,pre-adj2,0.22530224,0,have,VB,have,VB,0.506381559,0.506381559,would
cf05.70.0,ref,0.237174453,0.5,to,TO,to,TO,0.903833231,0.903833231,had
cf05.70.1,post-adv,0.305128577,1,to,TO,to,TO,0.903833231,0.903833231,had
cf05.73.0,ref,0.187045245,0,chandelle,VB,chandelle,VB,0.506381559,0.506381559,would
cf05.73.1,pre-adv,-0.102186908,0,chandelle,VB,chandelle,VB,0.506381559,0.506381559,would
cf05.75.0,ref,0.326560607,1,over,RP,over,RP,0.903833231,0.903833231,ticked
cf05.75.1,post-adv,0.159079266,1,over,RP,over,RP,0.903833231,0.903833231,ticked
cf05.76.0,ref,0.550782484,0,go,VB,aviator,NN,0.506381559,0.301443272,would
cf05.76.1,pre-adj2,0.550782484,0,go,VB,aviator,NN,0.506381559,0.301443272,would
cf05.77.0,ref,-0.120456466,0,take,VB,take,VB,0.506381559,0.506381559,'d
cf05.77.1,post-adv,-0.077574198,0,take,VB,take,VB,0.506381559,0.506381559,'d
cf05.81.0,ref,0.204701894,0.866025404,back,RB,back,RB,0.508775923,0.508775923,shuttled
cf05.81.1,post-adv,0.136201045,1,back,RB,back,RB,0.508775923,0.508775923,shuttled
cf05.81.2,post-adj2,0.176826986,0,on,IN,on,IN,-2.88295062,-2.88295062,shuttled
cf05.83.0,ref,0.164593988,1,readily,RB,readily,RB,0.508775923,0.508775923,could
cf05.83.1,post-adv,0.413535242,1,readily,RB,readily,RB,0.508775923,0.508775923,could
cf05.87.0,ref,-0.049102862,0.866025404,off,RP,off,RP,0.903833231,0.903833231,took
cf05.87.1,pre-adj2,-0.049102862,0.866025404,off,RP,off,RP,0.903833231,0.903833231,took
cf05.87.2,post-adj2,0.036827146,0.866025404,off,RP,off,RP,0.903833231,0.903833231,took
cf06.3.0,ref,0.2,0,to,TO,to,TO,0.903833231,0.903833231,seems
cf06.3.1,post-adj2,0.3,0,to,TO,to,TO,0.903833231,0.903833231,seems
cf06.5.0,ref,-0.127293769,0,we,PRP,always,RB,0.701568669,0.508775923,thought
cf06.5.1,post-adv,-0.018184824,0,we,PRP,always,RB,0.701568669,0.508775923,thought
cf06.23.0,ref,-0.8,0,of,IN,of,IN,-2.88295062,-2.88295062,are
cf06.23.1,pre-adv,-0.666736691,0,of,IN,of,IN,-2.88295062,-2.88295062,are
cf06.31.0,ref,0.866025404,0,to,TO,to,TO,0.903833231,0.903833231,seem
cf06.31.1,pre-adj2,0.866025404,0,to,TO,to,TO,0.903833231,0.903833231,seem
cf06.43.0,ref,-0.95810101,1,the,DT,conferences,NNS,-4.972718629,0.301443272,supply
cf06.43.1,pre-adv,-0.58869059,0.5,the,DT,conferences,NNS,-4.972718629,0.301443272,supply
cf06.43.2,post-adj2,-0.934148484,1,the,DT,conferences,NNS,-4.972718629,0.301443272,supply
cf06.64.0,ref,0.566306164,0,be,VB,be,VB,0.506381559,0.506381559,will
cf06.64.1,pre-adv,0.05949797,1,be,VB,be,VB,0.506381559,0.506381559,will
cf06.72.0,ref,0.64073067,1,out,RP,out,RP,0.903833231,0.903833231,Find
cf06.72.1,dat-np-np,0.301034961,1,out,RP,out,RP,0.903833231,0.903833231,Find
cf06.73.0,ref,0,0,something,NN,something,NN,0.301443272,0.301443272,try
cf06.73.1,pre-adv,-0.159878333,1,something,NN,something,NN,0.301443272,0.301443272,Try
cf06.84.0,ref,1,0,to,TO,to,TO,0.903833231,0.903833231,go
cf06.84.1,pre-adv,0.615587011,1,to,TO,to,TO,0.903833231,0.903833231,Go
cf06.87.0,ref,-1,0,a,DT,I,PRP,-4.972718629,0.701568669,'m
cf06.87.1,pre-adv,-0.741249317,-1,a,DT,I,PRP,-4.972718629,0.701568669,'m
cf06.88.0,ref,-0.053616759,0,know,VB,know,VB,0.506381559,0.506381559,will
cf06.88.1,pre-adv,0.07922876,0,know,VB,know,VB,0.506381559,0.506381559,will
cf06.96.0,ref,-0.232337995,1,always,RB,always,RB,0.508775923,0.508775923,is
cf06.96.1,post-adj2,-0.021446584,-1,in,IN,in,IN,-2.88295062,-2.88295062,is
cf06.100.0,ref,0.073984143,1,come,VB,come,VB,0.506381559,0.506381559,would
cf06.100.1,pre-adj2,0.073984143,1,come,VB,come,VB,0.506381559,0.506381559,would
cf06.102.0,ref,0.291551965,0,to,TO,to,TO,0.903833231,0.903833231,love
cf06.102.1,post-adj2,0.262424776,0,to,TO,to,TO,0.903833231,0.903833231,love
cf06.105.0,ref,-0.340388027,0,look,VB,look,VB,0.506381559,0.506381559,can
cf06.105.1,post-adj2,-0.323928258,0,look,VB,look,VB,0.506381559,0.506381559,can
cf06.107.0,ref,-0.028988552,1,you,PRP,you,PRP,0.701568669,0.701568669,gives
cf06.107.1,dat-np-np,-0.900937463,-1,a,DT,This,DT,-4.972718629,-4.972718629,gives
cf06.109.0,ref,0.129246066,1,always,RB,always,RB,0.508775923,0.508775923,have
cf06.109.1,pre-adv,0.189286774,1,always,RB,always,RB,0.508775923,0.508775923,have
cf06.110.0,ref,0.675164347,1,soon,RB,soon,RB,0.508775923,0.508775923,will
cf06.110.1,pre-adv,-0.226078922,1,soon,RB,soon,RB,0.508775923,0.508775923,will
cf06.127.0,ref,-0.207037128,0,holding,VBG,holding,VBG,0.506381559,0.506381559,am
cf06.127.1,post-adv,-0.423036903,0,holding,VBG,holding,VBG,0.506381559,0.506381559,am
cf06.131.0,ref,-0.5,0,if,IN,if,IN,-2.88295062,-2.88295062,Travel
cf06.131.1,post-adv,0,0,,,If,IN,0,-2.88295062,travel
cf06.137.0,ref,0.490011369,1,it,PRP,it,PRP,0.701568669,0.701568669,does
cf06.137.1,post-adj2,0.425124019,1,it,PRP,it,PRP,0.701568669,0.701568669,does
cf06.138.0,ref,0.632455532,1,him,PRP,him,PRP,0.701568669,0.701568669,find
cf06.138.1,pre-adv,-0.214076288,0.4,him,PRP,him,PRP,0.701568669,0.701568669,find
cf06.140.0,ref,0.039511637,-0.866025404,creative,JJ,creative,JJ,-1.503254446,-1.503254446,are
cf06.140.1,post-adv,-0.5,-1,creative,JJ,creative,JJ,-1.503254446,-1.503254446,are
cf06.142.0,ref,-0.194957283,1,the,DT,power,NN,-4.972718629,0.301443272,evidence
cf06.142.1,post-adv,-0.632455532,0,the,DT,power,NN,-4.972718629,0.301443272,evidence
cf06.143.0,ref,-0.45996766,0,the,DT,he,PRP,-4.972718629,0.701568669,is
cf06.143.1,pre-adv,-0.128408172,1,the,DT,He,PRP,-4.972718629,0.701568669,is
cf06.144.0,ref,-0.26036948,-0.5,either,RB,burrow,NN,0.508775923,0.301443272,creates
cf06.144.1,post-adj2,0.062262267,0.5,either,RB,burrow,NN,0.508775923,0.301443272,creates
cf06.146.0,ref,0.158592468,1,him,PRP,him,PRP,0.701568669,0.701568669,gives
cf06.146.1,dat-np-np,-0.061329882,-1,the,DT,This,DT,-4.972718629,-4.972718629,gives
cf06.149.0,ref,0.051754917,0.866025404,visible,JJ,form,NN,-1.503254446,0.301443272,took
cf06.149.1,post-adj2,0.051754917,0.866025404,visible,JJ,form,NN,-1.503254446,0.301443272,took
cf06.152.0,ref,-0.039853064,0.866025404,man,VB,man,VB,0.506381559,0.506381559,can
cf06.152.1,post-adj2,-0.06351582,0.866025404,man,VB,man,VB,0.506381559,0.506381559,can
cf06.156.0,ref,-0.122049967,0,realize,VB,realize,VB,0.506381559,0.506381559,must
cf06.156.1,post-adj2,-0.113069702,0,realize,VB,realize,VB,0.506381559,0.506381559,must
cf06.157.0,ref,0.118522917,0,been,VBN,been,VBN,0.506381559,0.506381559,has
cf06.157.1,pre-adj2,0.118522917,0,been,VBN,been,VBN,0.506381559,0.506381559,has
cf07.4.0,ref,0.327223936,1,still,RB,still,RB,0.508775923,0.508775923,can
cf07.4.1,dat-np-np,0.169432777,1,still,RB,still,RB,0.508775923,0.508775923,can
cf07.7.0,ref,0.163301702,0,forestall,VB,forestall,VB,0.506381559,0.506381559,may
cf07.7.1,pre-adv,0.136575458,1,forestall,VB,forestall,VB,0.506381559,0.506381559,may
cf07.8.0,ref,0.130675259,0,come,VB,come,VB,0.506381559,0.506381559,should
cf07.8.1,post-adv,-0.057977104,0,come,VB,come,VB,0.506381559,0.506381559,should
cf07.10.0,ref,0.061445435,0,be,VB,be,VB,0.506381559,0.506381559,should
cf07.10.1,post-adv,-0.105279121,0,be,VB,be,VB,0.506381559,0.506381559,should
cf07.14.0,ref,0.177768318,-1,thin,JJ,thin,JJ,-1.503254446,-1.503254446,is
cf07.14.1,post-adj3,0.111882158,-1,thin,JJ,thin,JJ,-1.503254446,-1.503254446,is
cf07.14.2,post-adj3,-0.188956534,-1,thin,JJ,thin,JJ,-1.503254446,-1.503254446,is
cf07.14.3,post-adj3,0.016160756,-1,thin,JJ,thin,JJ,-1.503254446,-1.503254446,is
cf07.14.4,post-adj3,-0.123070374,-1,thin,JJ,thin,JJ,-1.503254446,-1.503254446,is
cf07.14.5,post-adj3,-0.027348972,-1,thin,JJ,thin,JJ,-1.503254446,-1.503254446,is
cf07.15.0,ref,0.020001235,1,very,RB,very,RB,0.508775923,0.508775923,bleed
cf07.15.1,pre-adv,-0.056490579,0.866025404,very,RB,very,RB,0.508775923,0.508775923,bleed
cf07.15.2,post-adj2,-0.104450892,-1,in,IN,in,IN,-2.88295062,-2.88295062,bleed
cf07.16.0,ref,0.138294121,-0.5,also,RB,also,RB,0.508775923,0.508775923,is
cf07.16.1,post-adv,0.094789832,-0.5,also,RB,also,RB,0.508775923,0.508775923,is
cf07.21.0,ref,-0.12134326,0,so,RB,dramatic,JJ,0.508775923,-1.503254446,are
cf07.21.1,post-adv,-0.105073772,0,so,RB,dramatic,JJ,0.508775923,-1.503254446,are
cf07.22.0,ref,-1,0,considerable,JJ,attention,NN,-1.503254446,0.301443272,received
cf07.22.1,pre-adv,-0.486635868,-1,considerable,JJ,attention,NN,-1.503254446,0.301443272,received
cf07.26.0,ref,-0.411737406,0,recommended,VBN,recommended,VBN,0.506381559,0.506381559,was
cf07.26.1,pre-adv,0.301883467,1,recommended,VBN,recommended,VBN,0.506381559,0.506381559,was
cf07.30.0,ref,0.267103207,-1,obvious,JJ,obvious,JJ,-1.503254446,-1.503254446,is
cf07.30.1,post-adv,0,0,obvious,JJ,obvious,JJ,-1.503254446,-1.503254446,is
cf07.33.0,ref,0.028472636,1,involuntarily,RB,involuntarily,RB,0.508775923,0.508775923,may
cf07.33.1,pre-adv,-0.060948095,0.866025404,involuntarily,RB,involuntarily,RB,0.508775923,0.508775923,may
cf07.35.0,ref,0.347862621,0,associated,VBN,associated,VBN,0.506381559,0.506381559,is
cf07.35.1,pre-adv,-0.099866011,1,associated,VBN,associated,VBN,0.506381559,0.506381559,is
cf07.41.0,ref,0.055304825,0,to,TO,to,TO,0.903833231,0.903833231,prefer
cf07.41.1,pre-adv,0.031158505,1,to,TO,to,TO,0.903833231,0.903833231,prefer
cf07.41.2,post-adj2,0.225828034,0,to,TO,to,TO,0.903833231,0.903833231,prefer
cf07.43.0,ref,0.051521095,0,create,VB,create,VB,0.506381559,0.506381559,can
cf07.43.1,post-adv,0.20519567,0,create,VB,create,VB,0.506381559,0.506381559,can
cf07.48.0,ref,-0.071151993,0,be,VB,be,VB,0.506381559,0.506381559,may
cf07.48.1,post-adv,0.189109996,0,if,IN,fingers,NNS,-2.88295062,0.301443272,may
cf07.48.2,post-adj2,-0.033775765,0,be,VB,be,VB,0.506381559,0.506381559,may
cf07.50.0,ref,-0.144588808,0,start,VB,start,VB,0.506381559,0.506381559,should
cf07.50.1,post-adv,0,0,start,VB,start,VB,0.506381559,0.506381559,should
cf07.53.0,ref,-0.044920759,0,the,DT,often,RB,-4.972718629,0.508775923,stresses
cf07.53.1,dat-np-np,-0.020059533,0,the,DT,often,RB,-4.972718629,0.508775923,stresses
cf07.53.2,post-adv,-0.118907892,0,the,DT,often,RB,-4.972718629,0.508775923,stresses
cf07.54.0,ref,-0.08066655,0,that,IN,that,IN,-2.88295062,-2.88295062,is
cf07.54.1,post-adv,0.048783486,0,that,IN,that,IN,-2.88295062,-2.88295062,is
cf07.58.0,ref,-0.334181322,1,easily,RB,easily,RB,0.508775923,0.508775923,may
cf07.58.1,dat-np-np,-0.277267505,1,easily,RB,easily,RB,0.508775923,0.508775923,may
cf07.64.0,ref,0.190785563,1,therefore,RB,therefore,RB,0.508775923,0.508775923,may
cf07.64.1,post-adv,1,1,therefore,RB,therefore,RB,0.508775923,0.508775923,may
cf07.68.0,ref,-0.048688644,0,sympathetically,RB,bride,NN,0.508775923,0.301443272,will
cf07.68.1,post-adv,-0.145062044,0,sympathetically,RB,bride,NN,0.508775923,0.301443272,will
cf07.68.2,pre-adv,0.026672552,1,sympathetically,RB,bride,NN,0.508775923,0.301443272,will
cf07.70.0,ref,0.118225873,0,that,IN,that,IN,-2.88295062,-2.88295062,shows
cf07.70.1,pre-adv,-0.151351963,0,that,IN,that,IN,-2.88295062,-2.88295062,shows
cf07.74.0,ref,0.212814133,1,probably,RB,probably,RB,0.508775923,0.508775923,will
cf07.74.1,post-adv,-0.178763871,1,probably,RB,probably,RB,0.508775923,0.508775923,will
cf07.74.2,pre-adv,0.291012789,1,probably,RB,probably,RB,0.508775923,0.508775923,will
cf07.80.0,ref,0.231908414,-1,and,CC,and,CC,0.067896977,0.067896977,welcomed
cf07.80.1,pre-adv,-0.269450563,0.5,and,CC,and,CC,0.067896977,0.067896977,welcomed
cf07.81.0,ref,0.271450484,0,to,TO,to,TO,0.903833231,0.903833231,helps
cf07.81.1,post-adv,-0.068003123,0,to,TO,to,TO,0.903833231,0.903833231,helps
cf07.85.0,ref,-0.037994163,1,always,RB,always,RB,0.508775923,0.508775923,is
cf07.85.1,post-adv,0.23019993,1,always,RB,always,RB,0.508775923,0.508775923,is
cf08.14.0,ref,0,0,be,VB,be,VB,0.506381559,0.506381559,can
cf08.14.1,pre-adj2,0,0,be,VB,be,VB,0.506381559,0.506381559,can
cf08.17.0,ref,-0.316227766,0,asserting,VBG,asserting,VBG,0.506381559,0.506381559,are
cf08.17.1,pre-adj2,-0.316227766,0,asserting,VBG,asserting,VBG,0.506381559,0.506381559,are
cf08.21.0,ref,0.228434234,0,emancipated,VBN,society,NN,0.506381559,0.301443272,has
cf08.21.1,dat-np-np,-0.341046418,0,emancipated,VBN,society,NN,0.506381559,0.301443272,has
cf08.23.0,ref,0.039950717,0,Dr.,NNP,Calderone,NNP,-0.405923499,-0.405923499,declares
cf08.23.1,iquote,0,0,,,Calderone,NNP,0,-0.405923499,declares
cf08.28.0,ref,-0.327216606,0,cheated,VBN,cheated,VBN,0.506381559,0.506381559,is
cf08.28.1,pre-adv,-0.212515302,0,cheated,VBN,cheated,VBN,0.506381559,0.506381559,is
cf08.32.0,ref,0,0,Dr.,NNP,Calderone,NNP,-0.405923499,-0.405923499,declares
cf08.32.1,iquote,0,0,,,Calderone,NNP,0,-0.405923499,declares
cf08.34.0,ref,1,0,be,VB,be,VB,0.506381559,0.506381559,can
cf08.34.1,post-adv,1,0,be,VB,be,VB,0.506381559,0.506381559,can
cf08.34.2,pre-adv,0.098466,0,be,VB,be,VB,0.506381559,0.506381559,can
cf08.35.0,ref,0.005450403,1,to,TO,to,TO,0.903833231,0.903833231,refused
cf08.35.1,post-adv,0.342356236,0,to,TO,to,TO,0.903833231,0.903833231,refused
cf08.38.0,ref,0,0,him,PRP,him,PRP,0.701568669,0.701568669,divorced
cf08.38.1,pre-adv,0.41194292,1,him,PRP,him,PRP,0.701568669,0.701568669,divorced
cf08.45.0,ref,0.139572632,1,her,PRP$,she,PRP,0.701568669,0.701568669,rebuffed
cf08.45.1,post-adv,0.210818511,0,her,PRP$,she,PRP,0.701568669,0.701568669,rebuffed
cf08.51.0,ref,0.039000997,1,the,DT,he,PRP,-4.972718629,0.701568669,uses
cf08.51.1,post-adv,-0.866025404,0,the,DT,he,PRP,-4.972718629,0.701568669,uses
cf08.51.2,post-adj2,0.039000997,1,the,DT,he,PRP,-4.972718629,0.701568669,uses
cf08.52.0,ref,0.469850874,0,so,RB,he,PRP,0.508775923,0.701568669,is
cf08.52.1,pre-adj2,0.469850874,0,so,RB,he,PRP,0.508775923,0.701568669,is
cf08.52.2,post-adj3,0.383379947,0,so,RB,he,PRP,0.508775923,0.701568669,is
cf08.52.3,post-adj3,0.358892605,0,so,RB,he,PRP,0.508775923,0.701568669,is
cf08.52.4,post-adj3,0.489746839,0,so,RB,he,PRP,0.508775923,0.701568669,is
cf08.52.5,post-adj3,0.445363532,0,so,RB,he,PRP,0.508775923,0.701568669,is
cf08.52.6,post-adj3,0.33899664,0,so,RB,he,PRP,0.508775923,0.701568669,is
cf08.53.0,ref,-0.098115098,0,that,IN,that,IN,-2.88295062,-2.88295062,suggest
cf08.53.1,post-adj2,-0.013379332,0,that,IN,that,IN,-2.88295062,-2.88295062,suggest
cf08.54.0,ref,-0.171193562,0.866025404,sometimes,RB,sometimes,RB,0.508775923,0.508775923,is
cf08.54.1,post-adj2,-0.171193562,0.866025404,merely,RB,merely,RB,0.508775923,0.508775923,is
cf08.56.0,ref,0.866025404,1,not,RB,not,RB,0.508775923,0.508775923,can
cf08.56.1,pre-adv,0.230845129,1,not,RB,not,RB,0.508775923,0.508775923,can
cf08.58.0,ref,0.153694732,0,for,IN,for,IN,-2.88295062,-2.88295062,is
cf08.58.1,post-adj2,0.133317228,0,for,IN,for,IN,-2.88295062,-2.88295062,is
cf08.60.0,ref,-0.391587555,1,a,DT,figure,NN,-4.972718629,0.301443272,is
cf08.60.1,post-adv,-0.12235283,0,a,DT,figure,NN,-4.972718629,0.301443272,is
cf08.61.0,ref,-0.041363908,0,no,DT,There,EX,-4.972718629,0.903833231,is
cf08.61.1,post-adv,-0.353473392,0,no,DT,There,EX,-4.972718629,0.903833231,is
cf08.66.0,ref,0.239394949,1,primly,RB,primly,RB,0.508775923,0.508775923,replied
cf08.66.1,post-adv,0,0,primly,RB,primly,RB,0.508775923,0.508775923,replied
cf08.70.0,ref,0.128904089,1,over,RP,over,RP,0.903833231,0.903833231,carried
cf08.70.1,post-adj2,-0.104758913,-1,into,IN,into,IN,-2.88295062,-2.88295062,carried
cf08.72.0,ref,0.347862621,1,up,RP,up,RP,0.903833231,0.903833231,summed
cf08.72.1,quote,0.260927314,-0.5,Dr.,NNP,once,RB,-0.405923499,0.508775923,summed
cf08.78.0,ref,0.025210974,0,more,JJR,wife,NN,-1.503254446,0.301443272,assumed
cf08.78.1,post-adv,0.025210974,0,more,JJR,wife,NN,-1.503254446,0.301443272,assumed
cf08.79.0,ref,0.303858846,1,her,PRP,her,PRP,0.701568669,0.701568669,gave
cf08.79.1,dat-np-np,-0.457662043,-1,almost,RB,Circumstances,NNS,0.508775923,0.301443272,gave
cf08.82.0,ref,0.402211015,1,suddenly,RB,suddenly,RB,0.508775923,0.508775923,are
cf08.82.1,post-adv,0.358492426,1,suddenly,RB,suddenly,RB,0.508775923,0.508775923,are
cf08.92.0,ref,1,1,him,PRP,him,PRP,0.701568669,0.701568669,finds
cf08.92.1,pre-adv,-0.1030824,0.5,him,PRP,him,PRP,0.701568669,0.701568669,finds
cf08.94.0,ref,0.236494585,1,disgusted,VBN,disgusted,VBN,0.506381559,0.506381559,became
cf08.94.1,post-adj2,0.260276163,1,disgusted,VBN,disgusted,VBN,0.506381559,0.506381559,became
cf08.95.0,ref,-0.478572394,0,such,JJ,such,JJ,-1.503254446,-1.503254446,was
cf08.95.1,post-adv,-0.201897729,0,such,JJ,such,JJ,-1.503254446,-1.503254446,was
cf08.97.0,ref,0.125466465,0,be,VB,be,VB,0.506381559,0.506381559,can
cf08.97.1,pre-adj2,0.125466465,0,be,VB,be,VB,0.506381559,0.506381559,can
cf08.99.0,ref,0.6,0,return,VB,return,VB,0.506381559,0.506381559,may
cf08.99.1,pre-adv,0.036784039,1,return,VB,return,VB,0.506381559,0.506381559,may
cf08.100.0,ref,-0.493710441,0,sweep,VB,sweep,VB,0.506381559,0.506381559,will
cf08.100.1,post-adv,-0.270281239,0,sweep,VB,sweep,VB,0.506381559,0.506381559,will
cf08.102.0,ref,-0.268999643,0,make,VB,make,VB,0.506381559,0.506381559,may
cf08.102.1,post-adv,-0.239208028,0,make,VB,make,VB,0.506381559,0.506381559,may
cf08.104.0,ref,0,0,,,Calderone,NNP,0,-0.405923499,declares
cf08.104.1,post-adv,0,0,,,Calderone,NNP,0,-0.405923499,declares
cf08.104.2,quote,0,0,Dr.,NNP,Calderone,NNP,-0.405923499,-0.405923499,declares
cf08.106.0,ref,-0.232220141,1,however,RB,experts,NNS,0.508775923,0.301443272,say
cf08.106.1,pre-adv,0.347746744,1,however,RB,experts,NNS,0.508775923,0.301443272,say
cf08.107.0,ref,0.4,0,lie,VB,lie,VB,0.506381559,0.506381559,must
cf08.107.1,pre-adv,0.011206636,1,lie,VB,lie,VB,0.506381559,0.506381559,must
cf08.109.0,ref,0.147122472,0,begin,VB,begin,VB,0.506381559,0.506381559,must
cf08.109.1,post-adj2,-0.441367415,0,begin,VB,begin,VB,0.506381559,0.506381559,must
cf09.1.0,ref,0.333947207,1,herself,PRP,herself,PRP,0.701568669,0.701568669,gave
cf09.1.1,dat-np-np,-0.704186851,-1,a,DT,She,PRP,-4.972718629,0.701568669,gave
cf09.2.0,ref,-0.230341106,1,her,PRP,her,PRP,0.701568669,0.701568669,gave
cf09.2.1,dat-np-np,-0.919904925,-1,another,DT,another,DT,-4.972718629,-4.972718629,gave
cf09.3.0,ref,0.018184824,1,her,PRP,her,PRP,0.701568669,0.701568669,gave
cf09.3.1,dat-np-np,-0.80728751,-1,a,DT,police,NNS,-4.972718629,0.301443272,gave
cf09.4.0,ref,-0.237092819,0.5,the,DT,police,NNS,-4.972718629,0.301443272,have
cf09.4.1,post-adv,-0.329248259,1,the,DT,police,NNS,-4.972718629,0.301443272,have
cf09.4.2,post-adj2,-0.277826828,0.5,the,DT,police,NNS,-4.972718629,0.301443272,have
cf09.6.0,ref,0.018065231,0.4,still,RB,still,RB,0.508775923,0.508775923,was
cf09.6.1,dat-np-np,-0.082425644,0.4,still,RB,still,RB,0.508775923,0.508775923,was
cf09.6.2,post-adv,-0.076939101,0.5,still,RB,still,RB,0.508775923,0.508775923,was
cf09.8.0,ref,0.102496282,1,reporters,NNS,reporters,NNS,0.301443272,0.301443272,told
cf09.8.1,post-adj2,0.073400563,1,reporters,NNS,reporters,NNS,0.301443272,0.301443272,told
cf09.11.0,ref,-0.040138872,1,needed,VBN,needed,VBN,0.506381559,0.506381559,was
cf09.11.1,post-adv,-0.076876144,1,needed,VBN,needed,VBN,0.506381559,0.506381559,was
cf09.12.0,ref,0.311257812,0,been,VBN,been,VBN,0.506381559,0.506381559,had
cf09.12.1,post-adj2,0.098125344,0,been,VBN,been,VBN,0.506381559,0.506381559,had
cf09.19.0,ref,-0.749105747,-0.866025404,in,IN,in,IN,-2.88295062,-2.88295062,was
cf09.19.1,post-adj2,-0.723568051,-0.866025404,during,IN,during,IN,-2.88295062,-2.88295062,was
cf09.23.0,ref,-0.220192753,0,that,IN,that,IN,-2.88295062,-2.88295062,is
cf09.23.1,dat-np-pp,-0.075955453,0,that,IN,that,IN,-2.88295062,-2.88295062,is
cf09.26.0,ref,-0.447213595,0,that,DT,never,RB,-4.972718629,0.508775923,gave
cf09.26.1,dat-np-np,-0.210818511,-1,a,DT,never,RB,-4.972718629,0.508775923,gave
cf09.27.0,ref,0,0,,,she,PRP,0,0.701568669,said
cf09.27.1,quote,0,0,she,PRP,she,PRP,0.701568669,0.701568669,said
